,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
2875,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,15.79818223343667,2.465874559035765e-43,False,False,4.277665492977219e-68,160139,71070,58,54,Demographics,Promotion,mean,1.2739464244521706e-42
2945,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,15.96004708746195,2.5744739476050985e-43,False,False,2.1757253810897608e-45,160139,71070,58,54,Demographics,Promotion,mean,1.3271857074722834e-42
1123,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-14.998099495811985,2.587761715466052e-43,False,False,1.383993163313911e-241,160139,71070,58,54,Demographics,Promotion,mean,1.3311668867515692e-42
2904,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,15.726859288370482,2.887308520442868e-43,False,False,1.196402405193506e-66,160139,71070,58,54,Demographics,Promotion,mean,1.4820690946135925e-42
2662,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-14.546257066656686,3.758856303107482e-43,False,False,3.427687267457065e-145,160139,71070,58,54,Demographics,Promotion,mean,1.9253071257030185e-42
980,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-14.704028287020952,4.630382111779415e-43,False,False,4.633848227719879e-158,160139,71070,58,54,Demographics,Promotion,mean,2.36663974602059e-42
1703,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-16.411153404271825,4.99843721662919e-43,False,False,1.0815283808171599e-263,160139,71070,58,54,Demographics,Promotion,mean,2.549309556967382e-42
2948,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,15.86428353379061,5.465048733571479e-43,False,False,3.006188411676979e-35,160139,71070,58,54,Demographics,Promotion,mean,2.7813609724899954e-42
51,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-14.647200164046836,7.0456038963050804e-43,False,False,1.8345037909749816e-171,160139,71070,58,54,Demographics,Promotion,mean,3.578149579609714e-42
2954,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,15.611594734644674,1.0310988085305358e-42,False,False,6.60906292746356e-58,160139,71070,58,54,Demographics,Promotion,mean,5.2253990466208505e-42
32,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,-14.807224533646833,2.862343619429914e-42,False,False,2.436966268048453e-231,160139,71070,58,54,Demographics,Promotion,mean,1.4475107690647684e-41
2909,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,15.64275736231148,3.0261582115271495e-42,False,False,5.362178070345809e-41,160139,71070,58,54,Demographics,Promotion,mean,1.5271245658170761e-41
1197,2019-02-28 00:00:00-2019-12-30 00:00:00,11.48,9.72,3514,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,15.007942925225086,3.347588064420795e-42,False,False,8.757066043279733e-118,160139,71070,58,54,Demographics,Promotion,mean,1.685774873704114e-41
2886,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,15.484180170201501,4.520122161118843e-42,False,False,1.0336523364462536e-60,160139,71070,58,54,Demographics,Promotion,mean,2.2714563465118218e-41
2054,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,14.744090634637322,5.970094370156812e-42,True,False,3.291726726715231e-93,160139,71070,58,54,Demographics,Promotion,mean,2.9938083298564135e-41
1706,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-16.133333769935902,6.772561119411503e-42,False,False,1.3941911048115676e-263,160139,71070,58,54,Demographics,Promotion,mean,3.389114267287095e-41
2957,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,15.55462672628571,7.072394826566654e-42,False,False,7.769552540443604e-39,160139,71070,58,54,Demographics,Promotion,mean,3.531767938444141e-41
1126,2019-03-08 00:00:00-2019-12-26 00:00:00,0.14,0.43,41,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-14.699525974447358,7.551631633831668e-42,False,False,1.7855663805243154e-241,160139,71070,58,54,Demographics,Promotion,mean,3.763229764192781e-41
2907,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,15.188260265713852,8.821049789134558e-42,False,False,2.447795890864947e-76,160139,71070,58,54,Demographics,Promotion,mean,4.3866842194615097e-41
52,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-14.393270034520656,9.463304673920744e-42,False,False,1.6950065917695215e-156,160139,71070,58,54,Demographics,Promotion,mean,4.696312195024568e-41
2902,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,15.365117665187643,1.0232893109427997e-41,False,False,7.994455561185811e-49,160139,71070,58,54,Demographics,Promotion,mean,5.067718492288151e-41
2545,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-14.371352690139709,1.180933839068712e-41,False,False,2.499648890048022e-168,160139,71070,58,54,Demographics,Promotion,mean,5.836350708785866e-41
2882,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,15.402215053302585,1.4915927854645053e-41,False,False,3.0282085933741634e-51,160139,71070,58,54,Demographics,Promotion,mean,7.356474108930096e-41
1994,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,15.434635905019649,1.5485307905120133e-41,False,False,1.8381408962756693e-82,160139,71070,58,54,Demographics,Promotion,mean,7.62157541338423e-41
2123,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-14.429284733234258,1.905194990135761e-41,False,False,1.4615014464139409e-103,160139,71070,58,54,Demographics,Promotion,mean,9.357754448469692e-41
2917,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,15.358213595633462,2.5217516714073604e-41,False,False,4.101106037322208e-44,160139,71070,58,54,Demographics,Promotion,mean,1.236071720902952e-40
2862,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,15.067623882402964,2.7868068434570033e-41,False,False,6.472655029416152e-66,160139,71070,58,54,Demographics,Promotion,mean,1.3631987667789678e-40
1985,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,15.371230374945398,3.440327558042146e-41,False,False,8.514985095691272e-79,160139,71070,58,54,Demographics,Promotion,mean,1.6794415344564924e-40
2900,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,15.187774361375416,4.861747036748827e-41,False,False,1.5766613093402857e-48,160139,71070,58,54,Demographics,Promotion,mean,2.368492650082117e-40
2910,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,14.90470499905097,5.191596153033544e-41,False,False,1.6042932382944757e-79,160139,71070,58,54,Demographics,Promotion,mean,2.524044308548016e-40
2526,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,-14.486486602594017,5.511110165685655e-41,False,False,4.466053437349139e-228,160139,71070,58,54,Demographics,Promotion,mean,2.6739504089898754e-40
2005,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,15.302895174676262,5.581064758115427e-41,False,False,2.28277099358761e-74,160139,71070,58,54,Demographics,Promotion,mean,2.7024103039295753e-40
1435,2019-02-28 00:00:00-2019-12-30 00:00:00,17.51,13.11,5357,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,14.429754994463877,6.604768288613715e-41,False,False,2.3433354836643342e-35,160139,71070,58,54,Demographics,Promotion,mean,3.191637524517981e-40
2410,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,-14.239525759553024,1.2567563463623006e-40,False,False,1.668634169933726e-195,160139,71070,58,54,Demographics,Promotion,mean,6.060808831650449e-40
2891,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,15.177214248390891,1.2599363249001936e-40,False,False,4.068970383750483e-43,160139,71070,58,54,Demographics,Promotion,mean,6.063918891672562e-40
2429,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-14.046814680947385,1.4812379734339892e-40,False,False,1.4070739300235946e-137,160139,71070,58,54,Demographics,Promotion,mean,7.1147012699881565e-40
2546,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-14.12460421257591,1.495426538007186e-40,False,False,2.0674348316060687e-153,160139,71070,58,54,Demographics,Promotion,mean,7.168457472771922e-40
2860,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,14.840920998605164,1.5072877902094176e-40,False,False,3.5389212820580434e-80,160139,71070,58,54,Demographics,Promotion,mean,7.210864788361854e-40
150,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,-14.334987212989313,1.6219038886150765e-40,False,False,1.7859840015745223e-214,160139,71070,58,54,Demographics,Promotion,mean,7.743700801531464e-40
891,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,-16.09701913358487,1.7974525390215413e-40,False,False,2.8961204970655504e-266,160139,71070,58,54,Demographics,Promotion,mean,8.564753930955233e-40
2873,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,15.034011423283697,1.976004042848607e-40,False,False,3.31107009307195e-53,160139,71070,58,54,Demographics,Promotion,mean,9.388630952580917e-40
1421,2019-02-28 00:00:00-2019-12-30 00:00:00,17.51,13.11,5357,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,14.141990626102647,1.9782065217812636e-40,False,False,1.0162167580847441e-79,160139,71070,58,54,Demographics,Promotion,mean,9.388630952580917e-40
1418,2019-02-28 00:00:00-2019-12-30 00:00:00,17.51,13.11,5357,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,14.573492951372856,2.4047960693206806e-40,False,False,5.598651212680953e-10,160139,71070,58,54,Demographics,Promotion,mean,1.1390638015475382e-39
2880,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,14.833934182121164,2.866747529707008e-40,False,False,6.604345049507279e-68,160139,71070,58,54,Demographics,Promotion,mean,1.3551897413160402e-39
2051,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-02-28 00:00:00-2018-12-17 00:00:00,14.49,10.97,9537,14.365349265885179,3.0288750604008207e-40,True,False,3.2169019163310173e-93,160139,71070,58,54,Demographics,Promotion,mean,1.4290077208044898e-39
1885,2019-02-28 00:00:00-2019-12-30 00:00:00,4.56,3.77,1395,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,14.236088121553871,3.1627253171323965e-40,False,False,4.534116187508362e-72,160139,71070,58,54,Demographics,Promotion,mean,1.4892202674371442e-39
2908,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,15.069747256008966,4.346622840101463e-40,False,False,6.0109804835261315e-28,160139,71070,58,54,Demographics,Promotion,mean,2.0426565488256778e-39
2937,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,14.621709619196336,5.092661116569264e-40,False,False,2.4613548159305043e-80,160139,71070,58,54,Demographics,Promotion,mean,2.38855791977131e-39
2138,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,-14.258629256535263,6.833525183062108e-40,False,False,1.4615014464139409e-103,160139,71070,58,54,Demographics,Promotion,mean,3.1987851737543175e-39
2016,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,15.02241211978458,7.1791525416397056e-40,False,False,3.2797733029213354e-66,160139,71070,58,54,Demographics,Promotion,mean,3.3540103280473e-39
2487,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-13.955725293994982,1.3912647507354143e-39,False,False,9.602694074098003e-158,160139,71070,58,54,Demographics,Promotion,mean,6.487144802649339e-39
894,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-03-04 00:00:00-2018-12-17 00:00:00,12.26,9.32,8017,-15.829967666972708,1.8927800963922116e-39,False,False,3.730249305628973e-266,160139,71070,58,54,Demographics,Promotion,mean,8.808424106167646e-39
2012,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,14.938807727950403,2.134284159999796e-39,False,False,1.2138077038878595e-56,160139,71070,58,54,Demographics,Promotion,mean,9.91302468100876e-39
1899,2019-02-28 00:00:00-2019-12-30 00:00:00,4.56,3.77,1395,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,14.30634279242243,2.212652272257204e-39,False,False,3.232245280884057e-30,160139,71070,58,54,Demographics,Promotion,mean,1.0257101231083784e-38
2116,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,14.116304896808979,2.38551494862616e-39,False,False,8.894909514986634e-17,160139,71070,58,54,Demographics,Promotion,mean,1.1037044017628191e-38
1992,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-05-04 00:00:00-2018-11-15 00:00:00,0.01,0.08,4,14.70394046133837,2.5787835211827397e-39,False,False,1.176901896852321e-71,160139,71070,58,54,Demographics,Promotion,mean,1.190820498584771e-38
2430,2019-02-28 00:00:00-2019-12-27 00:00:00,0.83,2.47,250,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-13.779673488190099,2.7169771784183445e-39,False,False,2.4938681784210005e-123,160139,71070,58,54,Demographics,Promotion,mean,1.2522176128664123e-38
2889,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,14.788133315662305,3.451981003267496e-39,False,False,4.4473332613327525e-39,160139,71070,58,54,Demographics,Promotion,mean,1.587911261503048e-38
1990,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-08-26 00:00:00-2018-08-01 00:00:00,0.01,0.14,5,14.52106256436982,9.051789597612997e-39,False,False,7.884486472596724e-89,160139,71070,58,54,Demographics,Promotion,mean,4.155831231763971e-38
2468,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-02-28 00:00:00-2018-12-17 00:00:00,6.59,5.76,4338,-14.016962113862174,9.339941497087855e-39,False,False,5.5489262715169124e-217,160139,71070,58,54,Demographics,Promotion,mean,4.2799118890870017e-38
2845,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,14.379914088753345,1.0237262090414493e-38,False,False,4.958980125612995e-65,160139,71070,58,54,Demographics,Promotion,mean,4.6821282830346976e-38
500,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-14.128424515649794,1.0866849953564705e-38,False,False,5.1134117965108e-242,160139,71070,58,54,Demographics,Promotion,mean,4.960592574222667e-38
1406,2019-02-28 00:00:00-2019-12-30 00:00:00,17.51,13.11,5357,2017-04-08 00:00:00-2018-12-14 00:00:00,0.19,0.53,119,13.983964806499209,1.0996075853938461e-38,False,False,1.1056083777459396e-35,160139,71070,58,54,Demographics,Promotion,mean,5.010021608118247e-38
296,2019-02-28 00:00:00-2019-12-30 00:00:00,7.57,5.31,2317,2017-02-28 00:00:00-2018-12-14 00:00:00,2.35,3.46,1538,14.250973471517579,1.3758411017703358e-38,False,False,0.017297952683211947,160139,71070,58,54,Demographics,Promotion,mean,6.25667664531301e-38
2021,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,14.736483962463701,1.3954564209927555e-38,False,False,4.341079208018422e-48,160139,71070,58,54,Demographics,Promotion,mean,6.333836354866549e-38
2488,2019-03-12 00:00:00-2019-12-16 00:00:00,0.34,1.33,95,2017-03-05 00:00:00-2018-12-17 00:00:00,4.63,5.0,3021,-13.71679420038836,1.5641551346014675e-38,False,False,5.138424178546947e-143,160139,71070,58,54,Demographics,Promotion,mean,7.086096746149073e-38
2942,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,14.645015775699902,1.7675126650553393e-38,False,False,2.157356228193501e-15,160139,71070,58,54,Demographics,Promotion,mean,7.992231181119795e-38
2003,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,14.630535420394043,1.8674909098328383e-38,False,False,2.2058573706047745e-58,160139,71070,58,54,Demographics,Promotion,mean,8.428374068528584e-38
2010,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,14.494604263366085,1.920928056705138e-38,False,False,8.383781353203603e-75,160139,71070,58,54,Demographics,Promotion,mean,8.653220172577571e-38
732,2019-03-01 00:00:00-2019-12-30 00:00:00,2.28,3.51,696,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-13.727010919794242,1.9334944073905008e-38,False,False,4.49795363673464e-145,160139,71070,58,54,Demographics,Promotion,mean,8.69345605728962e-38
790,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-14.128460148250198,1.9466587654063953e-38,False,False,1.2697408060090243e-262,160139,71070,58,54,Demographics,Promotion,mean,8.736224703287238e-38
2111,2019-02-28 00:00:00-2019-12-30 00:00:00,33.85,24.02,10357,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,14.853252230162402,2.6428619003350246e-38,False,False,8.884951140232611e-121,160139,71070,58,54,Demographics,Promotion,mean,1.1838437576032546e-37
2869,2019-02-28 00:00:00-2019-12-30 00:00:00,2.88,2.93,882,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,14.426967447629075,2.8575857939867364e-38,False,False,5.7943154590615506e-52,160139,71070,58,54,Demographics,Promotion,mean,1.2776346204142567e-37
1882,2019-02-28 00:00:00-2019-12-30 00:00:00,4.56,3.77,1395,2017-03-07 00:00:00-2018-12-17 00:00:00,0.51,1.08,333,14.29182965671201,2.9770287194835023e-38,False,False,2.535313648667336e-07,160139,71070,58,54,Demographics,Promotion,mean,1.3285546076501003e-37
3125,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-03-04 00:00:00-2018-12-17 00:00:00,2.91,3.05,1906,-13.830534022301608,3.0669716510527796e-38,False,False,4.7566069800327e-173,160139,71070,58,54,Demographics,Promotion,mean,1.366144541772486e-37
2919,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,14.456609215200027,4.2430143655736433e-38,False,False,6.670421704228415e-36,160139,71070,58,54,Demographics,Promotion,mean,1.8864851974818133e-37
1891,2019-02-28 00:00:00-2019-12-30 00:00:00,4.56,3.77,1395,2017-02-28 00:00:00-2018-12-17 00:00:00,63.53,30.29,41801,-13.81871176896823,5.042654418784566e-38,False,False,1.6234597076878567e-111,160139,71070,58,54,Demographics,Promotion,mean,2.2378533153492917e-37
1602,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-03-04 00:00:00-2018-12-17 00:00:00,31.13,23.8,20360,-14.41033925673281,6.467022215716014e-38,False,False,1.0890944861512417e-272,160139,71070,58,54,Demographics,Promotion,mean,2.8646513222208718e-37
2296,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,-13.80640404928165,6.683599493915197e-38,False,False,4.7518576518616086e-212,160139,71070,58,54,Demographics,Promotion,mean,2.955114600636812e-37
